basic_tranId0_searchValue,basic_otherRefNum0_searchValue,customerJoin_entityId0_searchValue,basic_shipMethod0_searchValue_internalId,shippingAddressJoin_addressee0_searchValue,shippingAddressJoin_attention0_searchValue,shippingAddressJoin_address10_searchValue,shippingAddressJoin_address20_searchValue,shippingAddressJoin_city0_searchValue,shippingAddressJoin_state0_searchValue,shippingAddressJoin_zip0_searchValue,shippingAddressJoin_countryCode0_searchValue,shippingAddressJoin_phone0_searchValue,basic_line0_searchValue,itemJoin_itemId0_searchValue,itemJoin_type0_searchValue,basic_quantity0_searchValue,basic_tranDate0_searchValue,classJoin_name0_searchValue,itemJoin_weight0_searchValue,custitem_length,custitem_width,custitem_height,custitem_mcweight_lbs,custitem_rfs_packing_length,custitem_rfs_packing_width,custitem_rfs_packing_height,custitem_hj_tc_autopackquantity,custbodyhj_tc_storecode,basic_tranDate0_searchValue_1,basic_startDate0_searchValue,basic_endDate0_searchValueSpecified
221582,1GGR3ACY,Amazon - Vendor Central,,Amazon - Vendor Central - IAH3,,15525 Milner Road,,HOUSTON,TX,77032,US,,33,FG0220-02,Assembly/Bill of Materials,75,Pending Approval,Legacy UpSpring : (Old) Shrinkx Belly,0.65,,,,5.05,12,10.75,4.75,5,IAH3,4/25/24,6/26/24,6/30/24
221582,1GGR3ACY,Amazon - Vendor Central,,Amazon - Vendor Central - IAH3,,15525 Milner Road,,HOUSTON,TX,77032,US,,42,FG0076-02,Assembly/Bill of Materials,1224,Pending Approval,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,0.65,4.6,3.1,4.6,4.525,10.25,10.25,5.75,6,IAH3,4/25/24,6/26/24,6/30/24
221583,23TMT52S,Amazon - Vendor Central,,Amazon - Vendor Central - SBD1,,3388 S Cactus Ave,,BLOOMINGTON,CA,92316,US,,1,FG0030-05,Assembly/Bill of Materials,80,Pending Approval,Legacy UpSpring : (Old) C-Panty,0.266,6.75,4.5,1,0.266,8,6,4,3,SBD1,4/25/24,6/26/24,6/30/24
221583,23TMT52S,Amazon - Vendor Central,,Amazon - Vendor Central - SBD1,,3388 S Cactus Ave,,BLOOMINGTON,CA,92316,US,,7,FG0030-03,Assembly/Bill of Materials,40,Pending Approval,Legacy UpSpring : (Old) C-Panty,0.298,6.75,4.75,1.5,0.298,8,6,4,3,SBD1,4/25/24,6/26/24,6/30/24
221584,26R6AOKQ,Amazon - Vendor Central,,Amazon - Vendor Central - GYR3,,8181 W ROOSEVELT ST,,PHOENIX,AZ,85043,US,,1,FG0076-02,Assembly/Bill of Materials,108,Pending Approval,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,0.65,4.6,3.1,4.6,4.525,10.25,10.25,5.75,6,GYR3,4/25/24,6/26/24,6/30/24
221585,2AGOHWAU,Amazon - Vendor Central,,Amazon - Vendor Central - SMF3,,3923 S B ST,,Stockton,CA,95206,US,,1,FG0005-02,Assembly/Bill of Materials,96,Pending Approval,Legacy UpSpring : (Old) Alcohol,0.0645,2.75,1.5,4.5,0.602,9.375,4.75,3,6,SMF3,4/25/24,6/26/24,6/30/24
221585,2AGOHWAU,Amazon - Vendor Central,,Amazon - Vendor Central - SMF3,,3923 S B ST,,Stockton,CA,95206,US,,9,FG0030-05,Assembly/Bill of Materials,240,Pending Approval,Legacy UpSpring : (Old) C-Panty,0.266,6.75,4.5,1,0.266,8,6,4,3,SMF3,4/25/24,6/26/24,6/30/24
221585,2AGOHWAU,Amazon - Vendor Central,,Amazon - Vendor Central - SMF3,,3923 S B ST,,Stockton,CA,95206,US,,15,FG0035-02,Assembly/Bill of Materials,80,Pending Approval,Legacy UpSpring : (Old) C-Panty,0.268,6.75,4.5,1,0.268,8,6,4,3,SMF3,4/25/24,6/26/24,6/30/24
221585,2AGOHWAU,Amazon - Vendor Central,,Amazon - Vendor Central - SMF3,,3923 S B ST,,Stockton,CA,95206,US,,21,FG0035-01,Assembly/Bill of Materials,240,Pending Approval,Legacy UpSpring : (Old) C-Panty,0.239,6.75,4.5,1,0.239,8,6,4,3,SMF3,4/25/24,6/26/24,6/30/24
221585,2AGOHWAU,Amazon - Vendor Central,,Amazon - Vendor Central - SMF3,,3923 S B ST,,Stockton,CA,95206,US,,27,FG0030-03,Assembly/Bill of Materials,240,Pending Approval,Legacy UpSpring : (Old) C-Panty,0.298,6.75,4.75,1.5,0.298,8,6,4,3,SMF3,4/25/24,6/26/24,6/30/24
221585,2AGOHWAU,Amazon - Vendor Central,,Amazon - Vendor Central - SMF3,,3923 S B ST,,Stockton,CA,95206,US,,33,FG0035-06,Assembly/Bill of Materials,40,Pending Approval,Legacy UpSpring : (Old) C-Panty,0.282,6.75,4.75,1.5,0.282,8,6,4,3,SMF3,4/25/24,6/26/24,6/30/24
221586,2SI2X54L,Amazon - Vendor Central,,Amazon - Vendor Central - VGT2,,6401 Howdy Wells Ave,,LAS VEGAS,NV,89115-2013,US,,1,FG0035-02,Assembly/Bill of Materials,80,Pending Approval,Legacy UpSpring : (Old) C-Panty,0.268,6.75,4.5,1,0.268,8,6,4,3,VGT2,4/25/24,6/26/24,6/30/24
221586,2SI2X54L,Amazon - Vendor Central,,Amazon - Vendor Central - VGT2,,6401 Howdy Wells Ave,,LAS VEGAS,NV,89115-2013,US,,7,FG0035-06,Assembly/Bill of Materials,40,Pending Approval,Legacy UpSpring : (Old) C-Panty,0.282,6.75,4.75,1.5,0.282,8,6,4,3,VGT2,4/25/24,6/26/24,6/30/24
221587,52ZIKXJD,Amazon - Vendor Central,,Amazon - Vendor Central - IAH3,,15525 Milner Road,,HOUSTON,TX,77032,US,,1,FG0005-02,Assembly/Bill of Materials,96,Pending Approval,Legacy UpSpring : (Old) Alcohol,0.0645,2.75,1.5,4.5,0.602,9.375,4.75,3,6,IAH3,4/25/24,5/29/24,5/31/24
221587,52ZIKXJD,Amazon - Vendor Central,,Amazon - Vendor Central - IAH3,,15525 Milner Road,,HOUSTON,TX,77032,US,,9,FG0035-03,Assembly/Bill of Materials,40,Pending Approval,Legacy UpSpring : (Old) C-Panty,0.282,6.75,4.75,1.5,0.282,8,6,4,3,IAH3,4/25/24,5/29/24,5/31/24
221587,52ZIKXJD,Amazon - Vendor Central,,Amazon - Vendor Central - IAH3,,15525 Milner Road,,HOUSTON,TX,77032,US,,15,FG0220-02,Assembly/Bill of Materials,80,Pending Approval,Legacy UpSpring : (Old) Shrinkx Belly,0.65,,,,5.05,12,10.75,4.75,5,IAH3,4/25/24,5/29/24,5/31/24
221587,52ZIKXJD,Amazon - Vendor Central,,Amazon - Vendor Central - IAH3,,15525 Milner Road,,HOUSTON,TX,77032,US,,24,FG0076-02,Assembly/Bill of Materials,720,Pending Approval,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,0.65,4.6,3.1,4.6,4.525,10.25,10.25,5.75,6,IAH3,4/25/24,5/29/24,5/31/24
221588,53HA3TUR,Amazon - Vendor Central,,Amazon - Vendor Central - TEB9,,601 Randolph Road,,Somerset,NJ,08873,US,,1,FG0220-02,Assembly/Bill of Materials,25,Pending Approval,Legacy UpSpring : (Old) Shrinkx Belly,0.65,,,,5.05,12,10.75,4.75,5,TEB9,4/25/24,6/26/24,6/30/24
221589,54E2L6NP,Amazon - Vendor Central,,Amazon - Vendor Central - TEB9,,601 Randolph Road,,Somerset,NJ,08873,US,,1,FG0220-02,Assembly/Bill of Materials,5,Pending Approval,Legacy UpSpring : (Old) Shrinkx Belly,0.65,,,,5.05,12,10.75,4.75,5,TEB9,4/25/24,5/29/24,5/31/24
221590,59BS4XBC,Amazon - Vendor Central,,Amazon - Vendor Central - SMF3,,3923 S B ST,,Stockton,CA,95206,US,,1,FG0005-02,Assembly/Bill of Materials,384,Pending Approval,Legacy UpSpring : (Old) Alcohol,0.0645,2.75,1.5,4.5,0.602,9.375,4.75,3,6,SMF3,4/25/24,5/29/24,5/31/24
221590,59BS4XBC,Amazon - Vendor Central,,Amazon - Vendor Central - SMF3,,3923 S B ST,,Stockton,CA,95206,US,,9,FG0030-05,Assembly/Bill of Materials,80,Pending Approval,Legacy UpSpring : (Old) C-Panty,0.266,6.75,4.5,1,0.266,8,6,4,3,SMF3,4/25/24,5/29/24,5/31/24
221590,59BS4XBC,Amazon - Vendor Central,,Amazon - Vendor Central - SMF3,,3923 S B ST,,Stockton,CA,95206,US,,15,FG0035-02,Assembly/Bill of Materials,160,Pending Approval,Legacy UpSpring : (Old) C-Panty,0.268,6.75,4.5,1,0.268,8,6,4,3,SMF3,4/25/24,5/29/24,5/31/24
221590,59BS4XBC,Amazon - Vendor Central,,Amazon - Vendor Central - SMF3,,3923 S B ST,,Stockton,CA,95206,US,,21,FG0035-03,Assembly/Bill of Materials,40,Pending Approval,Legacy UpSpring : (Old) C-Panty,0.282,6.75,4.75,1.5,0.282,8,6,4,3,SMF3,4/25/24,5/29/24,5/31/24
221591,5MAN9PVO,Amazon - Vendor Central,,Amazon - Vendor Central - FTW1,,33333 LBJ FWY,,Dallas,TX,75241,US,,1,FG0076-02,Assembly/Bill of Materials,1152,Pending Approval,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,0.65,4.6,3.1,4.6,4.525,10.25,10.25,5.75,6,FTW1,4/25/24,6/26/24,6/30/24
221592,5NDF56JX,Amazon - Vendor Central,,Amazon - Vendor Central - LAS1,,12300 Bermuda Road,,HENDERSON,NV,89044,US,,1,FG0220-02,Assembly/Bill of Materials,70,Pending Approval,Legacy UpSpring : (Old) Shrinkx Belly,0.65,,,,5.05,12,10.75,4.75,5,LAS1,4/25/24,6/26/24,6/30/24
221592,5NDF56JX,Amazon - Vendor Central,,Amazon - Vendor Central - LAS1,,12300 Bermuda Road,,HENDERSON,NV,89044,US,,10,FG0076-02,Assembly/Bill of Materials,432,Pending Approval,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,0.65,4.6,3.1,4.6,4.525,10.25,10.25,5.75,6,LAS1,4/25/24,6/26/24,6/30/24
221593,5OQF8E3Y,Amazon - Vendor Central,,Amazon - Vendor Central - VGT2,,6401 Howdy Wells Ave,,LAS VEGAS,NV,89115-2013,US,,1,FG0035-02,Assembly/Bill of Materials,80,Pending Approval,Legacy UpSpring : (Old) C-Panty,0.268,6.75,4.5,1,0.268,8,6,4,3,VGT2,4/25/24,5/29/24,5/31/24
221593,5OQF8E3Y,Amazon - Vendor Central,,Amazon - Vendor Central - VGT2,,6401 Howdy Wells Ave,,LAS VEGAS,NV,89115-2013,US,,7,FG0035-03,Assembly/Bill of Materials,40,Pending Approval,Legacy UpSpring : (Old) C-Panty,0.282,6.75,4.75,1.5,0.282,8,6,4,3,VGT2,4/25/24,5/29/24,5/31/24
221593,5OQF8E3Y,Amazon - Vendor Central,,Amazon - Vendor Central - VGT2,,6401 Howdy Wells Ave,,LAS VEGAS,NV,89115-2013,US,,13,FG0035-06,Assembly/Bill of Materials,40,Pending Approval,Legacy UpSpring : (Old) C-Panty,0.282,6.75,4.75,1.5,0.282,8,6,4,3,VGT2,4/25/24,5/29/24,5/31/24
221594,6IM81WWR,Amazon - Vendor Central,,Amazon - Vendor Central - LAS1,,12300 Bermuda Road,,HENDERSON,NV,89044,US,,1,FG0220-02,Assembly/Bill of Materials,55,Pending Approval,Legacy UpSpring : (Old) Shrinkx Belly,0.65,,,,5.05,12,10.75,4.75,5,LAS1,4/25/24,5/29/24,5/31/24
221595,75BJMUAG,Amazon - Vendor Central,,Amazon - Vendor Central - FTW1,,33333 LBJ FWY,,Dallas,TX,75241,US,,1,FG0076-02,Assembly/Bill of Materials,540,Pending Approval,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,0.65,4.6,3.1,4.6,4.525,10.25,10.25,5.75,6,FTW1,4/25/24,5/29/24,5/31/24
221601,4500128554,"iHerb, Inc",Pallet,Moreno Valley Hub,IHERB,15810 Heacock St.,,Moreno Valley,CA,92551,US,,1,FG0076-04,Assembly/Bill of Materials,40,Pending Fulfillment,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,0.7875,4.6,3.1,6.125,3.15,10.25,10.25,4.75,4,1710,4/25/24,,
221601,4500128554,"iHerb, Inc",Pallet,Moreno Valley Hub,IHERB,15810 Heacock St.,,Moreno Valley,CA,92551,US,,7,FG0300-13,Assembly/Bill of Materials,8,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.25,6.25,5.83,4,1710,4/25/24,,
221601,4500128554,"iHerb, Inc",Pallet,Moreno Valley Hub,IHERB,15810 Heacock St.,,Moreno Valley,CA,92551,US,,10,FG0127-01,Assembly/Bill of Materials,18,Pending Fulfillment,Legacy UpSpring : (Old) Milkflow,0.15,4.5,2.75,2,1,9.25,5.25,4.25,6,1710,4/25/24,,
221601,4500128554,"iHerb, Inc",Pallet,Moreno Valley Hub,IHERB,15810 Heacock St.,,Moreno Valley,CA,92551,US,,16,FG0300-12,Assembly/Bill of Materials,12,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.25,6.25,5.38,4,1710,4/25/24,,
221601,4500128554,"iHerb, Inc",Pallet,Moreno Valley Hub,IHERB,15810 Heacock St.,,Moreno Valley,CA,92551,US,,19,FG0125-04,Assembly/Bill of Materials,12,Pending Fulfillment,Legacy UpSpring : (Old) Milkflow,0.138,2.75,2,4.5,1.1,9.25,4.75,6.5,6,1710,4/25/24,,
221601,4500128554,"iHerb, Inc",Pallet,Moreno Valley Hub,IHERB,15810 Heacock St.,,Moreno Valley,CA,92551,US,,26,FG0220-01,Assembly/Bill of Materials,15,Pending Fulfillment,Legacy UpSpring : (Old) Shrinkx Belly,0.8,,,,4.8,12,10.75,7.75,5,1710,4/25/24,,
221601,4500128554,"iHerb, Inc",Pallet,Moreno Valley Hub,IHERB,15810 Heacock St.,,Moreno Valley,CA,92551,US,,35,FG0005-03,Assembly/Bill of Materials,12,Pending Fulfillment,Legacy UpSpring : (Old) Alcohol,0.1015,2.75,1.5,4.5,0.825,9.375,4.75,3,6,1710,4/25/24,,
221602,4500128736,"iHerb, Inc",Pallet,HEBRON HUB,IHERB,"2497 Wright Blvd., Suite 200",,Hebron,KY,41048,US,(512) 828-7988,1,FG0005-03,Assembly/Bill of Materials,48,Pending Fulfillment,Legacy UpSpring : (Old) Alcohol,0.1015,2.75,1.5,4.5,0.825,9.375,4.75,3,6,1712,4/25/24,,
221602,4500128736,"iHerb, Inc",Pallet,HEBRON HUB,IHERB,"2497 Wright Blvd., Suite 200",,Hebron,KY,41048,US,(512) 828-7988,9,FG0030-04,Assembly/Bill of Materials,24,Pending Fulfillment,Legacy UpSpring : (Old) C-Panty,0.248,6.75,4.5,1,0.248,8,6,4,3,1712,4/25/24,,
221602,4500128736,"iHerb, Inc",Pallet,HEBRON HUB,IHERB,"2497 Wright Blvd., Suite 200",,Hebron,KY,41048,US,(512) 828-7988,15,FG0300-10,Assembly/Bill of Materials,12,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,1712,4/25/24,,
221602,4500128736,"iHerb, Inc",Pallet,HEBRON HUB,IHERB,"2497 Wright Blvd., Suite 200",,Hebron,KY,41048,US,(512) 828-7988,18,FG0076-01,Assembly/Bill of Materials,268,Pending Fulfillment,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,0.5,4.625,3.16,6.125,2.46,10.25,10.25,4.75,4,1712,4/25/24,,
221622,10000902855-0551,Target,,TARGET DC 0551,,7120 HWY 65 NE,,FRIDLEY,MN,55432,US,,1,FG0300-10,Assembly/Bill of Materials,184,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,0551,4/28/24,5/5/24,5/6/24
221622,10000902855-0551,Target,,TARGET DC 0551,,7120 HWY 65 NE,,FRIDLEY,MN,55432,US,,4,FG0300-12,Assembly/Bill of Materials,24,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.25,6.25,5.38,4,0551,4/28/24,5/5/24,5/6/24
221623,10000902855-0553,Target,,TARGET DC 0553,,7895 REDWOOD AVE,,FONTANA,CA,92336,US,,1,FG0300-10,Assembly/Bill of Materials,128,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,0553,4/28/24,5/5/24,5/6/24
221623,10000902855-0553,Target,,TARGET DC 0553,,7895 REDWOOD AVE,,FONTANA,CA,92336,US,,4,FG0300-12,Assembly/Bill of Materials,12,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.25,6.25,5.38,4,0553,4/28/24,5/5/24,5/6/24
221624,10000902855-0554,Target,,TARGET DC 0554,,34800 UNITED AVE,,PUEBLO,CO,81001,US,,1,FG0300-10,Assembly/Bill of Materials,136,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,0554,4/28/24,5/5/24,5/6/24
221624,10000902855-0554,Target,,TARGET DC 0554,,34800 UNITED AVE,,PUEBLO,CO,81001,US,,4,FG0300-12,Assembly/Bill of Materials,12,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.25,6.25,5.38,4,0554,4/28/24,5/5/24,5/6/24
221625,10000902855-0555,Target,,TARGET DC 0555,,2050 E BEAMER ST,,WOODLAND,CA,95776,US,,1,FG0300-10,Assembly/Bill of Materials,172,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,0555,4/28/24,5/5/24,5/6/24
221625,10000902855-0555,Target,,TARGET DC 0555,,2050 E BEAMER ST,,WOODLAND,CA,95776,US,,4,FG0300-12,Assembly/Bill of Materials,4,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.25,6.25,5.38,4,0555,4/28/24,5/5/24,5/6/24
221626,10000902855-0556,Target,,TARGET DC 0556,,110 W JORDAN RD,,TIFTON,GA,31793,US,,1,FG0300-10,Assembly/Bill of Materials,120,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,0556,4/28/24,5/5/24,5/6/24
221626,10000902855-0556,Target,,TARGET DC 0556,,110 W JORDAN RD,,TIFTON,GA,31793,US,,4,FG0300-12,Assembly/Bill of Materials,24,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.25,6.25,5.38,4,0556,4/28/24,5/5/24,5/6/24
221627,10000902855-0557,Target,,TARGET DC 0557,,1100 E VALLEY RD,,OCONOMOWOC,WI,53066,US,,1,FG0300-10,Assembly/Bill of Materials,124,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,0557,4/28/24,5/5/24,5/6/24
221627,10000902855-0557,Target,,TARGET DC 0557,,1100 E VALLEY RD,,OCONOMOWOC,WI,53066,US,,4,FG0300-12,Assembly/Bill of Materials,8,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.25,6.25,5.38,4,0557,4/28/24,5/5/24,5/6/24
221628,10000902855-0558,Target,,TARGET DC 0558,,875 BETA DR SW,,ALBANY,OR,97321,US,,1,FG0300-10,Assembly/Bill of Materials,144,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,0558,4/28/24,5/5/24,5/6/24
221628,10000902855-0558,Target,,TARGET DC 0558,,875 BETA DR SW,,ALBANY,OR,97321,US,,4,FG0300-12,Assembly/Bill of Materials,44,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.25,6.25,5.38,4,0558,4/28/24,5/5/24,5/6/24
221629,10000902855-0559,Target,,TARGET DC 0559,,1350 S GIRLS SCHOOL RD,,INDIANAPOLIS,IN,46231,US,,1,FG0300-10,Assembly/Bill of Materials,108,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,0559,4/28/24,5/5/24,5/6/24
221630,10000902855-0560,Target,,TARGET DC 0560,,423 MOUNT VERNON RD,,STUARTS DRAFT,VA,24477,US,,1,FG0300-10,Assembly/Bill of Materials,164,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,0560,4/28/24,5/5/24,5/6/24
221630,10000902855-0560,Target,,TARGET DC 0560,,423 MOUNT VERNON RD,,STUARTS DRAFT,VA,24477,US,,4,FG0300-12,Assembly/Bill of Materials,52,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.25,6.25,5.38,4,0560,4/28/24,5/5/24,5/6/24
221631,10000902855-0578,Target,,TARGET DC 0578,,13790 COUNTY RD 433,,TYLER,TX,75706,US,,1,FG0300-10,Assembly/Bill of Materials,152,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,0578,4/28/24,5/5/24,5/6/24
221631,10000902855-0578,Target,,TARGET DC 0578,,13790 COUNTY RD 433,,TYLER,TX,75706,US,,4,FG0300-12,Assembly/Bill of Materials,4,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.25,6.25,5.38,4,0578,4/28/24,5/5/24,5/6/24
221632,10000902855-0579,Target,,TARGET DC 0579,,131 NORTH RD,,WILTON,NY,12831,US,,1,FG0300-10,Assembly/Bill of Materials,116,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,0579,4/28/24,5/5/24,5/6/24
221632,10000902855-0579,Target,,TARGET DC 0579,,131 NORTH RD,,WILTON,NY,12831,US,,4,FG0300-12,Assembly/Bill of Materials,20,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.25,6.25,5.38,4,0579,4/28/24,5/5/24,5/6/24
221633,10000902855-0580,Target,,TARGET DC 0580,,6305 GREENBRIER PKWY NW,,MADISON,AL,35756,US,,1,FG0300-10,Assembly/Bill of Materials,112,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,0580,4/28/24,5/5/24,5/6/24
221634,10000902855-0587,Target,,TARGET DC 0587,,12905 E L AVE,,GALESBURG,MI,49053,US,,1,FG0300-10,Assembly/Bill of Materials,128,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,0587,4/28/24,5/5/24,5/6/24
221634,10000902855-0587,Target,,TARGET DC 0587,,12905 E L AVE,,GALESBURG,MI,49053,US,,4,FG0300-12,Assembly/Bill of Materials,12,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.25,6.25,5.38,4,0587,4/28/24,5/5/24,5/6/24
221635,10000902855-0588,Target,,TARGET DC 0588,,7101 W VAN BUREN,,PHOENIX,AZ,85043,US,,1,FG0300-10,Assembly/Bill of Materials,132,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,0588,4/28/24,5/5/24,5/6/24
221635,10000902855-0588,Target,,TARGET DC 0588,,7101 W VAN BUREN,,PHOENIX,AZ,85043,US,,4,FG0300-12,Assembly/Bill of Materials,20,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.25,6.25,5.38,4,0588,4/28/24,5/5/24,5/6/24
221636,10000902855-0589,Target,,TARGET DC 0589,,3325 ARCHER DR,,CHAMBERSBURG,PA,17202,US,,1,FG0300-10,Assembly/Bill of Materials,132,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,0589,4/28/24,5/5/24,5/6/24
221636,10000902855-0589,Target,,TARGET DC 0589,,3325 ARCHER DR,,CHAMBERSBURG,PA,17202,US,,4,FG0300-12,Assembly/Bill of Materials,16,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.25,6.25,5.38,4,0589,4/28/24,5/5/24,5/6/24
221637,10000902855-0590,Target,,TARGET DC 0590,,6601 HUDSON RD,,CEDAR FALLS,IA,50613,US,,1,FG0300-10,Assembly/Bill of Materials,120,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,0590,4/28/24,5/5/24,5/6/24
221637,10000902855-0590,Target,,TARGET DC 0590,,6601 HUDSON RD,,CEDAR FALLS,IA,50613,US,,4,FG0300-12,Assembly/Bill of Materials,16,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.25,6.25,5.38,4,0590,4/28/24,5/5/24,5/6/24
221638,10000902855-0593,Target,,TARGET DC 0593,,3700 ZACHARY AVE,,SHAFTER,CA,93263,US,,1,FG0300-10,Assembly/Bill of Materials,168,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,0593,4/28/24,5/5/24,5/6/24
221638,10000902855-0593,Target,,TARGET DC 0593,,3700 ZACHARY AVE,,SHAFTER,CA,93263,US,,4,FG0300-12,Assembly/Bill of Materials,40,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.25,6.25,5.38,4,0593,4/28/24,5/5/24,5/6/24
221639,10000902855-0594,Target,,TARGET DC 0594,,166 CORPORATE DR,,LUGOFF,SC,29078,US,,1,FG0300-10,Assembly/Bill of Materials,152,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,0594,4/28/24,5/5/24,5/6/24
221640,10000902855-3801,Target,,TARGET DC 3801,,4055 RAILPORT PKWY,,MIDLOTHIAN,TX,76065,US,,1,FG0300-10,Assembly/Bill of Materials,88,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,3801,4/28/24,5/5/24,5/6/24
221641,10000902855-3802,Target,,TARGET DC 3802,,1730 STATE HWY 5S,,AMSTERDAM,NY,12010,US,,1,FG0300-10,Assembly/Bill of Materials,136,Pending Fulfillment,Legacy UpSpring : (Old) Adult Supplements : (Old) Adult Supplements - Other,0.138,,,,1.45,8.375,6.375,4.625,4,3802,4/28/24,5/5/24,5/6/24
